timestamp,t,e,tk,lp,pc,ft,ap,v,bp1,sp1,bq1,sq1,oi,h,l,_id
2023-12-20 10:04:00.134744,tf,NFO,64012,371.85,10.75,1703046842,421.07,1181025,372.10,372.85,30,30,,,371.80,
2023-12-20 10:04:00.135744,tf,NFO,64012,371.85,10.75,1703046842,421.07,1181025,372.10,372.85,30,30,,,371.80,
2023-12-20 10:04:00.988322,tf,NFO,64012,371.45,10.63,1703046843,,,,,,,,,,
2023-12-20 10:04:00.988322,tf,NFO,64012,371.45,10.63,1703046843,,,,,,,,,,
2023-12-20 10:04:01.933276,tf,NFO,64012,372.85,11.05,1703046844,420.99,1182975,374.00,374.90,15,180,,,370.60,
2023-12-20 10:04:01.933276,tf,NFO,64012,372.85,11.05,1703046844,420.99,1182975,374.00,374.90,15,180,,,370.60,
2023-12-20 10:04:02.988560,tf,NFO,64012,375.25,11.76,1703046845,,,,,,,,,,
2023-12-20 10:04:02.989561,tf,NFO,64012,375.25,11.76,1703046845,,,,,,,,,,
2023-12-20 10:04:03.538708,tf,NFO,64012,374.10,11.42,1703046846,420.93,1184430,373.30,374.05,30,30,,,,
2023-12-20 10:04:03.547703,tf,NFO,64012,374.10,11.42,1703046846,420.93,1184430,373.30,374.05,30,30,,,,
2023-12-20 10:04:04.190392,tf,NFO,64012,374.50,11.54,1703046846,,,,,,,,,,
2023-12-20 10:04:04.191391,tf,NFO,64012,374.50,11.54,1703046846,,,,,,,,,,
2023-12-20 10:04:05.140685,tf,NFO,64012,376.20,12.05,1703046847,420.91,1184955,374.05,374.85,,45,,,,
2023-12-20 10:04:05.140685,tf,NFO,64012,376.20,12.05,1703046847,420.91,1184955,374.05,374.85,,45,,,,
2023-12-20 10:04:05.390533,tf,NFO,64012,374.85,11.65,1703046848,,,,,,,,,,
2023-12-20 10:04:05.394530,tf,NFO,64012,374.85,11.65,1703046848,,,,,,,,,,
2023-12-20 10:04:05.993809,tf,NFO,64012,373.75,11.32,1703046848,,,,,,,,,,
2023-12-20 10:04:05.994810,tf,NFO,64012,373.75,11.32,1703046848,,,,,,,,,,
2023-12-20 10:04:06.945226,tf,NFO,64012,373.15,11.14,1703046849,420.88,1185780,372.60,373.60,15,60,,,,
2023-12-20 10:04:06.957218,tf,NFO,64012,373.15,11.14,1703046849,420.88,1185780,372.60,373.60,15,60,,,,
2023-12-20 10:04:08.393193,tf,NFO,64012,371.20,10.56,1703046851,,,,,,,,,,
2023-12-20 10:04:08.394192,tf,NFO,64012,371.20,10.56,1703046851,,,,,,,,,,
2023-12-20 10:04:09.194006,tf,NFO,64012,370.90,10.47,1703046851,,,,,,,,,,
2023-12-20 10:04:09.195004,tf,NFO,64012,370.90,10.47,1703046851,,,,,,,,,,
2023-12-20 10:04:10.149824,tf,NFO,64012,374.10,11.42,1703046852,420.82,1187085,372.70,373.65,,30,,,,
2023-12-20 10:04:10.151825,tf,NFO,64012,374.10,11.42,1703046852,420.82,1187085,372.70,373.65,,30,,,,
2023-12-20 10:04:10.994588,tf,NFO,64012,372.75,11.02,1703046853,,,,,,,,,,
2023-12-20 10:04:11.021570,tf,NFO,64012,372.75,11.02,1703046853,,,,,,,,,,
2023-12-20 10:04:11.949014,tf,NFO,64012,373.45,11.23,1703046854,420.81,1187370,372.50,373.45,,60,,,,
2023-12-20 10:04:11.950014,tf,NFO,64012,373.45,11.23,1703046854,420.81,1187370,372.50,373.45,,60,,,,
2023-12-20 10:04:12.995476,tf,NFO,64012,371.45,10.63,1703046855,,,,,,,,,,
2023-12-20 10:04:13.009468,tf,NFO,64012,371.45,10.63,1703046855,,,,,,,,,,
2023-12-20 10:04:13.553269,tf,NFO,64012,371.00,10.50,1703046856,420.80,1187535,371.25,372.10,,45,,,,
2023-12-20 10:04:13.554269,tf,NFO,64012,371.00,10.50,1703046856,420.80,1187535,371.25,372.10,,45,,,,
2023-12-20 10:04:13.995693,tf,NFO,64012,370.85,10.45,1703046856,,,,,,,,,,
2023-12-20 10:04:13.996694,tf,NFO,64012,370.85,10.45,1703046856,,,,,,,,,,
2023-12-20 10:04:15.157191,tf,NFO,64012,372.80,11.03,1703046857,420.77,1188345,373.00,373.85,15,60,,,,
2023-12-20 10:04:15.158192,tf,NFO,64012,372.80,11.03,1703046857,420.77,1188345,373.00,373.85,15,60,,,,
2023-12-20 10:04:15.198167,tf,NFO,64012,373.55,11.26,1703046857,,,,,,,,,,
2023-12-20 10:04:15.222151,tf,NFO,64012,373.55,11.26,1703046857,,,,,,,,,,
2023-12-20 10:04:16.197234,tf,NFO,64012,373.80,11.33,1703046858,,,,,,,,,,
2023-12-20 10:04:16.198234,tf,NFO,64012,373.80,11.33,1703046858,,,,,,,,,,
2023-12-20 10:04:16.957546,tf,NFO,64012,374.50,11.54,1703046859,420.74,1189125,373.55,374.35,90,,,,,
2023-12-20 10:04:16.962543,tf,NFO,64012,374.50,11.54,1703046859,420.74,1189125,373.55,374.35,90,,,,,
2023-12-20 10:04:18.398840,tf,NFO,64012,374.35,11.50,1703046861,,,,,,,,,,
2023-12-20 10:04:18.398840,tf,NFO,64012,374.35,11.50,1703046861,,,,,,,,,,
2023-12-20 10:04:18.562273,tf,NFO,64012,375.00,11.69,1703046861,420.71,1189935,374.75,375.00,60,15,,,,
2023-12-20 10:04:18.563272,tf,NFO,64012,375.00,11.69,1703046861,420.71,1189935,374.75,375.00,60,15,,,,
2023-12-20 10:04:21.004133,tf,NFO,64012,376.00,11.99,1703046863,,,,,,,,,,
2023-12-20 10:04:21.023120,tf,NFO,64012,376.00,11.99,1703046863,,,,,,,,,,
2023-12-20 10:04:21.989225,tf,NFO,64012,375.00,11.69,1703046864,420.66,1191165,374.50,375.35,15,45,,,,
2023-12-20 10:04:21.989225,tf,NFO,64012,375.00,11.69,1703046864,420.66,1191165,374.50,375.35,15,45,,,,
2023-12-20 10:04:23.202613,tf,NFO,64012,373.50,11.24,1703046865,,,,,,,,,,
2023-12-20 10:04:23.202613,tf,NFO,64012,373.50,11.24,1703046865,,,,,,,,,,
2023-12-20 10:04:23.566355,tf,NFO,64012,374.20,11.45,1703046866,420.63,1191945,373.35,374.30,75,195,,,,
2023-12-20 10:04:23.567355,tf,NFO,64012,374.20,11.45,1703046866,420.63,1191945,373.35,374.30,75,195,,,,
2023-12-20 10:04:24.201252,tf,NFO,64012,374.95,11.68,1703046866,,,,,,,,,,
2023-12-20 10:04:24.202247,tf,NFO,64012,374.95,11.68,1703046866,,,,,,,,,,
2023-12-20 10:04:25.002360,tf,NFO,64012,372.75,11.02,1703046867,,,,,,,,,,
2023-12-20 10:04:25.026345,tf,NFO,64012,372.75,11.02,1703046867,,,,,,,,,,
2023-12-20 10:04:26.003404,tf,NFO,64012,372.10,10.83,1703046868,,,,,,,,,,
2023-12-20 10:04:26.004404,tf,NFO,64012,372.10,10.83,1703046868,,,,,,,,,,
2023-12-20 10:04:28.207785,tf,NFO,64012,372.20,10.86,1703046870,,,,,,,,,,
2023-12-20 10:04:28.213782,tf,NFO,64012,372.20,10.86,1703046870,,,,,,,,,,
2023-12-20 10:04:29.006866,tf,NFO,64012,373.10,11.12,1703046871,,,,,,,,,,
2023-12-20 10:04:29.060831,tf,NFO,64012,373.10,11.12,1703046871,,,,,,,,,,
2023-12-20 10:04:30.005250,tf,NFO,64012,375.30,11.78,1703046872,,,,,,,,,,
2023-12-20 10:04:30.005250,tf,NFO,64012,375.30,11.78,1703046872,,,,,,,,,,
2023-12-20 10:04:31.204890,tf,NFO,64012,374.30,11.48,1703046873,,,,,,,,,,
2023-12-20 10:04:31.205895,tf,NFO,64012,374.30,11.48,1703046873,,,,,,,,,,
2023-12-20 10:04:31.977550,tf,NFO,64012,374.05,11.41,1703046874,420.58,1193220,373.85,374.80,105,195,,,,
2023-12-20 10:04:31.978549,tf,NFO,64012,374.05,11.41,1703046874,420.58,1193220,373.85,374.80,105,195,,,,
2023-12-20 10:04:33.005840,tf,NFO,64012,375.15,11.73,1703046875,,,,,,,,,,
2023-12-20 10:04:33.021829,tf,NFO,64012,375.15,11.73,1703046875,,,,,,,,,,
2023-12-20 10:04:33.584144,tf,NFO,64012,373.00,11.09,1703046876,420.56,1193790,372.90,373.85,150,15,,,,
2023-12-20 10:04:33.584144,tf,NFO,64012,373.00,11.09,1703046876,420.56,1193790,372.90,373.85,150,15,,,,
2023-12-20 10:04:34.208480,tf,NFO,64012,373.10,11.12,1703046876,,,,,,,,,,
2023-12-20 10:04:34.208480,tf,NFO,64012,373.10,11.12,1703046876,,,,,,,,,,
2023-12-20 10:04:35.007815,tf,NFO,64012,373.45,11.23,1703046877,,,,,,,,,,
2023-12-20 10:04:35.013813,tf,NFO,64012,373.45,11.23,1703046877,,,,,,,,,,
2023-12-20 10:04:36.209408,tf,NFO,64012,375.60,11.87,1703046878,,,,,,,,,,
2023-12-20 10:04:36.210405,tf,NFO,64012,375.60,11.87,1703046878,,,,,,,,,,
2023-12-20 10:04:36.982938,tf,NFO,64012,372.40,10.92,1703046879,420.52,1194660,372.35,373.20,,15,,,,
2023-12-20 10:04:36.987938,tf,NFO,64012,372.40,10.92,1703046879,420.52,1194660,372.35,373.20,,15,,,,
2023-12-20 10:04:37.009923,tf,NFO,64012,373.20,11.15,1703046879,,,,,,,,,,
2023-12-20 10:04:37.048897,tf,NFO,64012,373.20,11.15,1703046879,,,,,,,,,,
2023-12-20 10:04:38.409938,tf,NFO,64012,374.00,11.39,1703046881,,,,,,,,,,
2023-12-20 10:04:38.410943,tf,NFO,64012,374.00,11.39,1703046881,,,,,,,,,,
2023-12-20 10:04:39.210758,tf,NFO,64012,373.55,11.26,1703046881,,,,,,,,,,
2023-12-20 10:04:39.211762,tf,NFO,64012,373.55,11.26,1703046881,,,,,,,,,,
2023-12-20 10:04:40.190562,tf,NFO,64012,372.40,10.92,1703046882,420.50,1195335,372.65,373.35,120,30,,,,
2023-12-20 10:04:40.194561,tf,NFO,64012,372.40,10.92,1703046882,420.50,1195335,372.65,373.35,120,30,,,,
2023-12-20 10:04:41.213888,tf,NFO,64012,373.20,11.15,1703046883,,,,,,,,,,
2023-12-20 10:04:41.214884,tf,NFO,64012,373.20,11.15,1703046883,,,,,,,,,,
2023-12-20 10:04:41.791851,tf,NFO,64012,374.15,11.44,1703046884,420.49,1195515,374.15,374.90,75,75,,,,
2023-12-20 10:04:41.792850,tf,NFO,64012,374.15,11.44,1703046884,420.49,1195515,374.15,374.90,75,75,,,,
2023-12-20 10:04:43.016908,tf,NFO,64012,375.15,11.73,1703046885,,,,,,,,,,
2023-12-20 10:04:43.022904,tf,NFO,64012,375.15,11.73,1703046885,,,,,,,,,,
2023-12-20 10:04:43.394037,tf,NFO,64012,374.90,11.66,1703046886,420.46,1196445,374.55,375.35,90,60,,,,
2023-12-20 10:04:43.395037,tf,NFO,64012,374.90,11.66,1703046886,420.46,1196445,374.55,375.35,90,60,,,,
2023-12-20 10:04:45.616188,tf,NFO,64012,374.75,11.62,1703046888,,,,,,,,,,
2023-12-20 10:04:45.616188,tf,NFO,64012,374.75,11.62,1703046888,,,,,,,,,,
2023-12-20 10:04:46.016729,tf,NFO,64012,374.70,11.60,1703046888,,,,,,,,,,
2023-12-20 10:04:46.017732,tf,NFO,64012,374.70,11.60,1703046888,,,,,,,,,,
2023-12-20 10:04:46.797760,tf,NFO,64012,376.00,11.99,1703046889,420.44,1196850,375.00,375.95,120,270,,,,
2023-12-20 10:04:46.797760,tf,NFO,64012,376.00,11.99,1703046889,420.44,1196850,375.00,375.95,120,270,,,,
2023-12-20 10:04:48.018054,tf,NFO,64012,375.90,11.96,1703046890,,,,,,,,,,
2023-12-20 10:04:48.019059,tf,NFO,64012,375.90,11.96,1703046890,,,,,,,,,,
2023-12-20 10:04:50.019539,tf,NFO,64012,377.90,12.55,1703046892,,,,,,,,,,
2023-12-20 10:04:50.020537,tf,NFO,64012,377.90,12.55,1703046892,,,,,,,,,,
2023-12-20 10:04:51.243003,tf,NFO,64012,377.85,12.54,1703046894,,,,,,,,,,
2023-12-20 10:04:51.250998,tf,NFO,64012,377.85,12.54,1703046894,,,,,,,,,,
2023-12-20 10:04:51.809732,tf,NFO,64012,377.25,12.36,1703046894,420.41,1197585,377.95,378.95,90,375,,,,
2023-12-20 10:04:51.809732,tf,NFO,64012,377.25,12.36,1703046894,420.41,1197585,377.95,378.95,90,375,,,,
2023-12-20 10:04:52.236877,tf,NFO,64012,379.00,12.88,1703046895,,,,,,,,,,
2023-12-20 10:04:52.240875,tf,NFO,64012,379.00,12.88,1703046895,,,,,,,,,,
2023-12-20 10:04:53.236174,tf,NFO,64012,379.05,12.90,1703046896,,,,,,,,,,
2023-12-20 10:04:53.251165,tf,NFO,64012,379.05,12.90,1703046896,,,,,,,,,,
2023-12-20 10:04:54.235059,tf,NFO,64012,379.10,12.91,1703046897,,,,,,,,,,
2023-12-20 10:04:54.236059,tf,NFO,64012,379.10,12.91,1703046897,,,,,,,,,,
2023-12-20 10:04:55.024529,tf,NFO,64012,379.05,12.90,1703046897,,,,,,,,,,
2023-12-20 10:04:55.025530,tf,NFO,64012,379.05,12.90,1703046897,,,,,,,,,,
2023-12-20 10:04:55.208947,tf,NFO,64012,380.00,13.18,1703046897,420.38,1198440,380.25,381.10,45,285,,,,
2023-12-20 10:04:55.209947,tf,NFO,64012,380.00,13.18,1703046897,420.38,1198440,380.25,381.10,45,285,,,,
2023-12-20 10:04:56.025265,tf,NFO,64012,380.15,13.22,1703046898,,,,,,,,,,
2023-12-20 10:04:56.026263,tf,NFO,64012,380.15,13.22,1703046898,,,,,,,,,,
2023-12-20 10:04:57.024563,tf,NFO,64012,380.90,13.45,1703046899,,,,,,,,,,
2023-12-20 10:04:57.025563,tf,NFO,64012,380.90,13.45,1703046899,,,,,,,,,,
2023-12-20 10:04:58.028212,tf,NFO,64012,381.60,13.66,1703046900,,,,,,,,,,
2023-12-20 10:04:58.029211,tf,NFO,64012,381.60,13.66,1703046900,,,,,,,,,,
2023-12-20 10:04:58.416762,tf,NFO,64012,381.30,13.57,1703046901,420.37,1198950,382.00,382.85,15,30,,,,
2023-12-20 10:04:58.423758,tf,NFO,64012,381.30,13.57,1703046901,420.37,1198950,382.00,382.85,15,30,,,,
2023-12-20 10:04:59.241092,tf,NFO,64012,382.65,13.97,1703046902,,,,,,,,,,
2023-12-20 10:04:59.241092,tf,NFO,64012,382.65,13.97,1703046902,,,,,,,,,,
2023-12-20 10:05:00.232686,tf,NFO,64012,383.75,14.30,1703046903,420.31,1200720,382.95,383.95,75,195,,,,
2023-12-20 10:05:00.234683,tf,NFO,64012,383.75,14.30,1703046903,420.31,1200720,382.95,383.95,75,195,,,,
2023-12-20 10:05:01.027195,tf,NFO,64012,383.95,14.36,1703046903,,,,,,,,,,
2023-12-20 10:05:01.028195,tf,NFO,64012,383.95,14.36,1703046903,,,,,,,,,,
2023-12-20 10:05:02.027581,tf,NFO,64012,384.65,14.56,1703046904,,,,,,,,,,
2023-12-20 10:05:02.028581,tf,NFO,64012,384.65,14.56,1703046904,,,,,,,,,,
2023-12-20 10:05:03.236840,tf,NFO,64012,381.65,13.67,1703046906,,,,,,,,,,
2023-12-20 10:05:03.239838,tf,NFO,64012,381.65,13.67,1703046906,,,,,,,,,,
2023-12-20 10:05:03.426723,tf,NFO,64012,382.70,13.98,1703046906,,1201260,381.65,382.40,45,60,,,,
2023-12-20 10:05:03.429721,tf,NFO,64012,382.70,13.98,1703046906,,1201260,381.65,382.40,45,60,,,,
2023-12-20 10:05:04.028353,tf,NFO,64012,381.00,13.48,1703046906,,,,,,,,,,
2023-12-20 10:05:04.029353,tf,NFO,64012,381.00,13.48,1703046906,,,,,,,,,,
2023-12-20 10:05:05.029737,tf,NFO,64012,382.35,13.88,1703046907,,,,,,,,,,
2023-12-20 10:05:05.029737,tf,NFO,64012,382.35,13.88,1703046907,,,,,,,,,,
2023-12-20 10:05:05.233614,tf,NFO,64012,382.65,13.97,1703046908,420.28,1201590,382.15,383.15,75,,,,,
2023-12-20 10:05:05.242609,tf,NFO,64012,382.65,13.97,1703046908,420.28,1201590,382.15,383.15,75,,,,,
2023-12-20 10:05:06.234008,tf,NFO,64012,381.15,13.52,1703046909,,,,,,,,,,
2023-12-20 10:05:06.235010,tf,NFO,64012,381.15,13.52,1703046909,,,,,,,,,,
2023-12-20 10:05:06.828645,tf,NFO,64012,384.75,14.59,1703046909,420.26,1202265,383.85,384.70,,,,,,
2023-12-20 10:05:06.829645,tf,NFO,64012,384.75,14.59,1703046909,420.26,1202265,383.85,384.70,,,,,,
2023-12-20 10:05:07.240392,tf,NFO,64012,384.00,14.37,1703046910,,,,,,,,,,
2023-12-20 10:05:07.241392,tf,NFO,64012,384.00,14.37,1703046910,,,,,,,,,,
2023-12-20 10:05:08.030907,tf,NFO,64012,383.60,14.25,1703046910,,,,,,,,,,
2023-12-20 10:05:08.031908,tf,NFO,64012,383.60,14.25,1703046910,,,,,,,,,,
2023-12-20 10:05:08.440656,tf,NFO,64012,384.65,14.56,1703046911,,1202430,383.40,384.40,15,75,,,,
2023-12-20 10:05:08.444655,tf,NFO,64012,384.65,14.56,1703046911,,1202430,383.40,384.40,15,75,,,,
2023-12-20 10:05:09.239171,tf,NFO,64012,382.05,13.79,1703046912,,,,,,,,,,
2023-12-20 10:05:09.239171,tf,NFO,64012,382.05,13.79,1703046912,,,,,,,,,,
2023-12-20 10:05:10.032683,tf,NFO,64012,381.35,13.58,1703046912,,,,,,,,,,
2023-12-20 10:05:10.033683,tf,NFO,64012,381.35,13.58,1703046912,,,,,,,,,,
2023-12-20 10:05:11.237944,tf,NFO,64012,380.75,13.40,1703046914,,,,,,,,,,
2023-12-20 10:05:11.244940,tf,NFO,64012,380.75,13.40,1703046914,,,,,,,,,,
2023-12-20 10:05:11.838575,tf,NFO,64012,381.40,13.60,1703046914,420.23,1203420,381.15,381.80,75,45,,,,
2023-12-20 10:05:11.845570,tf,NFO,64012,381.40,13.60,1703046914,420.23,1203420,381.15,381.80,75,45,,,,
2023-12-20 10:05:12.032454,tf,NFO,64012,381.85,13.73,1703046914,,,,,,,,,,
2023-12-20 10:05:12.032454,tf,NFO,64012,381.85,13.73,1703046914,,,,,,,,,,
2023-12-20 10:05:13.033840,tf,NFO,64012,380.85,13.43,1703046915,,,,,,,,,,
2023-12-20 10:05:13.048832,tf,NFO,64012,380.85,13.43,1703046915,,,,,,,,,,
2023-12-20 10:05:13.439592,tf,NFO,64012,381.35,13.58,1703046916,420.22,1203795,380.75,381.50,195,15,,,,
2023-12-20 10:05:13.439592,tf,NFO,64012,381.35,13.58,1703046916,420.22,1203795,380.75,381.50,195,15,,,,
2023-12-20 10:05:14.033227,tf,NFO,64012,381.50,13.63,1703046916,,,,,,,,,,
2023-12-20 10:05:14.033227,tf,NFO,64012,381.50,13.63,1703046916,,,,,,,,,,
2023-12-20 10:05:15.036612,tf,NFO,64012,382.80,14.01,1703046917,,,,,,,,,,
2023-12-20 10:05:15.036612,tf,NFO,64012,382.80,14.01,1703046917,,,,,,,,,,
2023-12-20 10:05:16.035004,tf,NFO,64012,381.55,13.64,1703046918,,,,,,,,,,
2023-12-20 10:05:16.036004,tf,NFO,64012,381.55,13.64,1703046918,,,,,,,,,,
2023-12-20 10:05:16.879488,tf,NFO,64012,382.15,13.82,1703046919,,1204410,381.75,382.45,,,,,,
2023-12-20 10:05:16.882485,tf,NFO,64012,382.15,13.82,1703046919,,1204410,381.75,382.45,,,,,,
2023-12-20 10:05:18.038369,tf,NFO,64012,381.35,13.58,1703046920,,,,,,,,,,
2023-12-20 10:05:18.038369,tf,NFO,64012,381.35,13.58,1703046920,,,,,,,,,,
2023-12-20 10:05:18.446119,tf,NFO,64012,380.45,13.31,1703046921,420.18,1204950,380.45,381.35,225,60,,,,
2023-12-20 10:05:18.446119,tf,NFO,64012,380.45,13.31,1703046921,420.18,1204950,380.45,381.35,225,60,,,,
2023-12-20 10:05:19.238633,tf,NFO,64012,380.25,13.25,1703046922,,,,,,,,,,
2023-12-20 10:05:19.239632,tf,NFO,64012,380.25,13.25,1703046922,,,,,,,,,,
2023-12-20 10:05:20.039141,tf,NFO,64012,379.35,12.99,1703046922,,,,,,,,,,
2023-12-20 10:05:20.039141,tf,NFO,64012,379.35,12.99,1703046922,,,,,,,,,,
2023-12-20 10:05:21.077504,tf,NFO,64012,379.60,13.06,1703046923,,,,,,,,,,
2023-12-20 10:05:21.090495,tf,NFO,64012,379.60,13.06,1703046923,,,,,,,,,,
2023-12-20 10:05:21.849030,tf,NFO,64012,379.55,13.05,1703046924,420.14,1205970,379.30,,,15,,,,
2023-12-20 10:05:21.882010,tf,NFO,64012,379.55,13.05,1703046924,420.14,1205970,379.30,,,15,,,,
2023-12-20 10:05:22.041912,tf,NFO,64012,380.00,13.18,1703046924,,,,,,,,,,
2023-12-20 10:05:22.043911,tf,NFO,64012,380.00,13.18,1703046924,,,,,,,,,,
2023-12-20 10:05:23.048295,tf,NFO,64012,380.85,13.43,1703046925,,,,,,,,,,
2023-12-20 10:05:23.063284,tf,NFO,64012,380.85,13.43,1703046925,,,,,,,,,,
2023-12-20 10:05:23.458042,tf,NFO,64012,379.95,13.16,1703046926,420.13,1206480,379.95,380.80,,60,,,,
2023-12-20 10:05:23.464040,tf,NFO,64012,379.95,13.16,1703046926,420.13,1206480,379.95,380.80,,60,,,,
2023-12-20 10:05:25.044583,tf,NFO,64012,379.25,12.96,1703046927,,,,,,,,,,
2023-12-20 10:05:25.047581,tf,NFO,64012,379.25,12.96,1703046927,,,,,,,,,,
2023-12-20 10:05:25.253454,tf,NFO,64012,379.30,12.97,1703046928,420.11,1206990,379.20,380.05,240,15,,,,
2023-12-20 10:05:25.255454,tf,NFO,64012,379.30,12.97,1703046928,420.11,1206990,379.20,380.05,240,15,,,,
2023-12-20 10:05:26.068954,tf,NFO,64012,378.95,12.87,1703046928,,,,,,,,,,
2023-12-20 10:05:26.175889,tf,NFO,64012,378.95,12.87,1703046928,,,,,,,,,,
2023-12-20 10:05:26.855470,tf,NFO,64012,380.25,13.25,1703046929,420.10,1207275,380.15,380.90,210,60,,,,
2023-12-20 10:05:26.860469,tf,NFO,64012,380.25,13.25,1703046929,420.10,1207275,380.15,380.90,210,60,,,,
2023-12-20 10:05:27.245232,tf,NFO,64012,380.15,13.22,1703046930,,,,,,,,,,
2023-12-20 10:05:27.245232,tf,NFO,64012,380.15,13.22,1703046930,,,,,,,,,,
2023-12-20 10:05:28.046402,tf,NFO,64012,381.05,13.49,1703046930,,,,,,,,,,
2023-12-20 10:05:28.046402,tf,NFO,64012,381.05,13.49,1703046930,,,,,,,,,,
2023-12-20 10:05:29.047316,tf,NFO,64012,381.90,13.75,1703046931,,,,,,,,,,
2023-12-20 10:05:29.048321,tf,NFO,64012,381.90,13.75,1703046931,,,,,,,,,,
2023-12-20 10:05:30.247586,tf,NFO,64012,383.30,14.16,1703046933,,,,,,,,,,
2023-12-20 10:05:30.247586,tf,NFO,64012,383.30,14.16,1703046933,,,,,,,,,,
2023-12-20 10:05:31.048340,tf,NFO,64012,383.50,14.22,1703046933,,,,,,,,,,
2023-12-20 10:05:31.049341,tf,NFO,64012,383.50,14.22,1703046933,,,,,,,,,,
2023-12-20 10:05:31.873135,tf,NFO,64012,382.65,13.97,1703046934,420.07,1208430,381.40,382.05,30,75,,,,
2023-12-20 10:05:31.879131,tf,NFO,64012,382.65,13.97,1703046934,420.07,1208430,381.40,382.05,30,75,,,,
2023-12-20 10:05:33.249611,tf,NFO,64012,380.35,13.28,1703046936,,,,,,,,,,
2023-12-20 10:05:33.250612,tf,NFO,64012,380.35,13.28,1703046936,,,,,,,,,,
2023-12-20 10:05:34.051850,tf,NFO,64012,382.20,13.83,1703046936,,,,,,,,,,
2023-12-20 10:05:34.051850,tf,NFO,64012,382.20,13.83,1703046936,,,,,,,,,,
2023-12-20 10:05:35.053325,tf,NFO,64012,381.10,13.51,1703046937,,,,,,,,,,
2023-12-20 10:05:35.054331,tf,NFO,64012,381.10,13.51,1703046937,,,,,,,,,,
2023-12-20 10:05:35.281920,tf,NFO,64012,381.95,13.76,1703046938,420.05,1208970,381.20,382.10,60,240,,,,
2023-12-20 10:05:35.282921,tf,NFO,64012,381.95,13.76,1703046938,420.05,1208970,381.20,382.10,60,240,,,,
2023-12-20 10:05:36.254762,tf,NFO,64012,380.75,13.40,1703046939,,,,,,,,,,
2023-12-20 10:05:36.254762,tf,NFO,64012,380.75,13.40,1703046939,,,,,,,,,,
2023-12-20 10:05:37.054643,tf,NFO,64012,379.95,13.16,1703046939,,,,,,,,,,
2023-12-20 10:05:37.054643,tf,NFO,64012,379.95,13.16,1703046939,,,,,,,,,,
2023-12-20 10:05:38.254805,tf,NFO,64012,379.85,13.13,1703046941,,,,,,,372720,,,
2023-12-20 10:05:38.254805,tf,NFO,64012,379.85,13.13,1703046941,,,,,,,372720,,,
2023-12-20 10:05:39.055137,tf,NFO,64012,379.10,12.91,1703046941,,,,,,,,,,
2023-12-20 10:05:39.055137,tf,NFO,64012,379.10,12.91,1703046941,,,,,,,,,,
2023-12-20 10:05:40.055732,tf,NFO,64012,380.30,13.27,1703046942,,,,,,,,,,
2023-12-20 10:05:40.078717,tf,NFO,64012,380.30,13.27,1703046942,,,,,,,,,,
2023-12-20 10:05:41.259336,tf,NFO,64012,378.45,12.72,1703046944,,,,,,,,,,
2023-12-20 10:05:41.262333,tf,NFO,64012,378.45,12.72,1703046944,,,,,,,,,,
2023-12-20 10:05:41.874762,tf,NFO,64012,379.80,13.12,1703046944,,1209555,379.20,380.00,75,240,,,,
2023-12-20 10:05:41.875767,tf,NFO,64012,379.80,13.12,1703046944,,1209555,379.20,380.00,75,240,,,,
2023-12-20 10:05:43.058787,tf,NFO,64012,380.55,13.34,1703046945,,,,,,,,,,
2023-12-20 10:05:43.061785,tf,NFO,64012,380.55,13.34,1703046945,,,,,,,,,,
2023-12-20 10:05:43.479082,tf,NFO,64012,380.50,13.33,1703046946,420.02,1209885,380.60,381.50,30,30,,,,
2023-12-20 10:05:43.479082,tf,NFO,64012,380.50,13.33,1703046946,420.02,1209885,380.60,381.50,30,30,,,,
2023-12-20 10:05:45.059304,tf,NFO,64012,381.15,13.52,1703046947,,,,,,,,,,
2023-12-20 10:05:45.060298,tf,NFO,64012,381.15,13.52,1703046947,,,,,,,,,,
2023-12-20 10:05:46.060420,tf,NFO,64012,381.55,13.64,1703046948,,,,,,,,,,
2023-12-20 10:05:46.061426,tf,NFO,64012,381.55,13.64,1703046948,,,,,,,,,,
2023-12-20 10:05:46.882097,tf,NFO,64012,380.90,13.45,1703046949,420.01,1210050,379.95,380.75,,300,,,,
2023-12-20 10:05:46.882097,tf,NFO,64012,380.90,13.45,1703046949,420.01,1210050,379.95,380.75,,300,,,,
2023-12-20 10:05:48.260130,tf,NFO,64012,382.35,13.88,1703046951,,,,,,,,,,
2023-12-20 10:05:48.260130,tf,NFO,64012,382.35,13.88,1703046951,,,,,,,,,,
2023-12-20 10:05:49.060639,tf,NFO,64012,381.75,13.70,1703046951,,,,,,,,,,
2023-12-20 10:05:49.060639,tf,NFO,64012,381.75,13.70,1703046951,,,,,,,,,,
2023-12-20 10:05:50.263164,tf,NFO,64012,382.40,13.89,1703046953,,,,,,,,,,
2023-12-20 10:05:50.263164,tf,NFO,64012,382.40,13.89,1703046953,,,,,,,,,,
2023-12-20 10:05:51.863638,tf,NFO,64012,382.55,13.94,1703046954,,,,,,,,,,
2023-12-20 10:05:51.864637,tf,NFO,64012,382.55,13.94,1703046954,,,,,,,,,,
2023-12-20 10:05:53.262559,tf,NFO,64012,382.75,14.00,1703046956,,,,,,,,,,
2023-12-20 10:05:53.263560,tf,NFO,64012,382.75,14.00,1703046956,,,,,,,,,,
